ID,Date,Element,Data_Value
UPM00033966,2006-05-26,TMIN,118
UPM00033962,2005-07-07,TMIN,148
UPM00033961,2006-11-18,TMIN,28
UPM00033962,2008-10-22,TMIN,4
UPM00033966,2008-07-19,TMIN,175
UPM00033962,2005-07-28,TMAX,328
UPM00033962,2006-11-17,TMAX,128
UPM00033961,2007-02-16,TMIN,14
UPM00033961,2006-04-29,TMIN,77
UPM00033961,2008-03-27,TMIN,26
UPM00033961,2007-02-16,TMAX,35
UPM00033962,2006-06-20,TMIN,96
UPM00033961,2006-05-10,TMAX,145
UPM00033962,2005-02-04,TMIN,-30
UPM00033966,2005-10-08,TMIN,30
UPM00033961,2008-11-13,TMIN,86
UPM00033961,2008-03-31,TMAX,69
UPM00033962,2006-05-22,TMAX,248
UPM00033962,2006-03-19,TMAX,71
UPM00033961,2006-02-26,TMIN,1
UPM00033962,2008-06-25,TMIN,179
UPM00033962,2007-01-14,TMAX,98
UPM00033961,2006-07-19,TMIN,176
UPM00033966,2008-09-13,TMAX,244
UPM00033962,2008-09-30,TMIN,69
UPM00033962,2005-02-15,TMIN,48
UPM00033961,2009-03-12,TMAX,59
UPM00033962,2008-05-30,TMAX,235
UPM00033966,2008-11-07,TMIN,42
UPM00033966,2007-07-26,TMIN,219
UPM00033962,2007-04-23,TMIN,3
UPM00033966,2007-07-26,TMAX,308
UPM00033962,2005-11-22,TMIN,-40
UPM00033961,2005-03-23,TMIN,-44
UPM00033966,2005-06-14,TMAX,265
UPM00033961,2008-02-20,TMIN,-27
UPM00033961,2007-07-23,TMAX,381
UPM00033961,2006-07-19,TMAX,276
UPM00033962,2008-03-02,TMIN,79
UPM00033961,2006-03-29,TMIN,-5
UPM00033966,2006-02-23,TMIN,8
UPM00033962,2006-08-07,TMIN,165
UPM00033962,2006-03-06,TMIN,32
UPM00033961,2006-05-08,TMIN,108
UPM00033966,2009-02-06,TMIN,27
UPM00033966,2006-02-23,TMAX,112
UPM00033961,2006-07-26,TMIN,175
UPM00033966,2006-05-26,TMAX,255
UPM00033962,2006-08-07,TMAX,366
UPM00033966,2006-08-31,TMAX,271
UPM00033961,2005-10-21,TMIN,68
UPM00033961,2008-04-01,TMIN,64
UPM00033962,2007-07-22,TMAX,384
UPM00033966,2007-01-04,TMIN,46
UPM00033966,2007-10-21,TMAX,227
UPM00033961,2005-10-20,TMIN,85
UPM00033966,2008-11-06,TMIN,80
UPM00033962,2006-08-25,TMIN,120
UPM00033966,2009-04-28,TMIN,28
UPM00033961,2008-09-25,TMIN,105
UPM00033966,2006-01-09,TMIN,-94
UPM00033962,2005-03-18,TMIN,94
UPM00033966,2007-10-11,TMIN,57
UPM00033962,2006-05-31,TMIN,91
UPM00033966,2009-04-28,TMAX,215
UPM00033961,2005-08-15,TMAX,303
UPM00033962,2006-05-31,TMAX,324
UPM00033966,2006-02-04,TMIN,-18
UPM00033961,2005-08-15,TMIN,202
UPM00033966,2005-09-09,TMIN,102
UPM00033962,2005-03-10,TMIN,-64
UPM00033966,2008-11-03,TMIN,51
UPM00033966,2006-10-27,TMAX,145
UPM00033962,2007-10-22,TMIN,120
UPM00033961,2006-07-13,TMIN,235
UPM00033966,2006-03-16,TMAX,69
UPM00033961,2005-01-29,TMIN,12
UPM00033962,2007-06-21,TMIN,142
UPM00033962,2008-12-15,TMIN,-3
UPM00033962,2008-04-02,TMAX,93
UPM00033961,2005-07-16,TMIN,226
UPM00033961,2006-04-21,TMAX,135
UPM00033966,2006-07-20,TMAX,285
UPM00033961,2005-10-20,TMAX,94
UPM00033961,2005-04-24,TMAX,140
UPM00033962,2007-03-06,TMIN,-7
UPM00033961,2005-04-24,TMIN,47
UPM00033961,2005-06-18,TMIN,190
UPM00033962,2009-06-07,TMAX,309
UPM00033966,2006-07-08,TMIN,156
UPM00033962,2005-11-11,TMAX,68
UPM00033961,2008-01-28,TMIN,-18
UPM00033966,2005-03-10,TMIN,-57
UPM00033961,2005-02-24,TMAX,6
UPM00033966,2006-01-20,TMIN,-162
UPM00033962,2009-04-15,TMIN,-15
UPM00033966,2006-05-06,TMIN,84
UPM00033962,2006-12-11,TMIN,27
UPM00033966,2007-06-20,TMIN,182
UPM00033962,2006-12-09,TMIN,37
UPM00033966,2007-10-11,TMAX,196
UPM00033962,2006-09-05,TMIN,150
UPM00033961,2005-02-24,TMIN,2
UPM00033966,2008-03-03,TMIN,23
UPM00033962,2005-01-12,TMIN,10
UPM00033961,2007-11-09,TMIN,-30
UPM00033966,2006-12-15,TMAX,84
UPM00033962,2005-09-28,TMAX,236
UPM00033966,2006-12-15,TMIN,-14
UPM00033966,2006-10-27,TMIN,108
UPM00033966,2007-10-12,TMIN,42
UPM00033961,2005-07-25,TMIN,205
UPM00033962,2005-10-30,TMAX,74
UPM00033961,2009-02-18,TMIN,-2
